contributor_zip5,Sanders,Warren,winner,advantage,city,state,county,state_fips,county_fips,latitude,longitude
81428,988.2,779,Sanders,209.20000000000005,PAONIA,CO,DELTA,08,029,38.998914,-107.62177
98074,987.9,875,Sanders,112.89999999999998,SAMMAMISH,WA,KING,53,033,47.628788,-122.042372
18042,987.89,1972.34,Warren,984.4499999999999,EASTON,PA,NORTHAMPTON,42,095,40.655162,-75.222839
60190,987.79,0,Sanders,987.79,WINFIELD,IL,DUPAGE,17,043,41.87175,-88.158404
32309,987.1,573.9300000000001,Sanders,413.16999999999996,TALLAHASSEE,FL,LEON,12,073,30.579313,-84.1019
35603,987,0,Sanders,987,DECATUR,AL,MORGAN,01,103,34.53877,-86.969608
85623,987,300,Sanders,687,ORACLE,AZ,PINAL,04,021,32.605302,-110.803806
94937,987,980.7,Sanders,6.2999999999999545,INVERNESS,CA,MARIN,06,041,38.115322,-122.922126
11753,986.4,0,Sanders,986.4,JERICHO,NY,NASSAU,36,059,40.79322,-73.543404
01366,986.25,105,Sanders,881.25,PETERSHAM,MA,WORCESTER,25,027,42.445872,-72.213524
53142,986.08,735.75,Sanders,250.33000000000004,KENOSHA,WI,KENOSHA,55,059,42.538501,-87.934343
05680,985.2,0,Sanders,985.2,WOLCOTT,VT,LAMOILLE,50,015,44.535453,-72.482192
73162,985,669.22,Sanders,315.78,OKLAHOMA CITY,OK,OKLAHOMA,40,109,35.580214,-97.638546
72202,984,1033.87,Warren,49.86999999999989,LITTLE ROCK,AR,PULASKI,05,119,34.752862,-92.27476
32750,983.8,105,Sanders,878.8,LONGWOOD,FL,SEMINOLE,12,117,28.706389,-81.343062
44106,983.15,3028.43,Warren,2045.2799999999997,CLEVELAND,OH,CUYAHOGA,39,035,41.506698,-81.605352
98275,982.9,1160.53,Warren,177.63,MUKILTEO,WA,SNOHOMISH,53,061,47.913148,-122.303782
28716,981.8,0,Sanders,981.8,CANTON,NC,HAYWOOD,37,087,35.459788,-82.86773
49006,981.4,778.83,Sanders,202.56999999999994,KALAMAZOO,MI,KALAMAZOO,26,077,42.300802,-85.624837
01754,981.25,263,Sanders,718.25,MAYNARD,MA,MIDDLESEX,25,017,42.428493,-71.45771
74802,981,0,Sanders,981,SHAWNEE,OK,POTTAWATOMIE,40,125,35.3273,-96.925
61201,980.8,1123,Warren,142.20000000000005,ROCK ISLAND,IL,ROCK ISLAND,17,161,41.470144,-90.571246
81501,980.33,0,Sanders,980.33,GRAND JUNCTION,CO,MESA,08,077,39.070246,-108.553026
31313,980.15,0,Sanders,980.15,HINESVILLE,GA,LIBERTY,13,179,31.829296,-81.617258
05462,980,320,Sanders,660,HUNTINGTON,VT,CHITTENDEN,50,007,44.291683,-72.96095
78216,980,722,Sanders,258,SAN ANTONIO,TX,BEXAR,48,029,29.535443,-98.48138
10705,979.1,365,Sanders,614.1,YONKERS,NY,WESTCHESTER,36,119,40.917669,-73.894724
11214,978.5,324.58,Sanders,653.9200000000001,BROOKLYN,NY,KINGS,36,047,40.597689,-74.000986
91302,978.3,4005.9,Warren,3027.6000000000004,CALABASAS,CA,LOS ANGELES,06,037,34.121058,-118.664614
97058,977.76,3170,Warren,2192.24,THE DALLES,OR,WASCO,41,065,45.554246,-121.187003
27215,977.5,378,Sanders,599.5,BURLINGTON,NC,ALAMANCE,37,001,36.028661,-79.497186
03227,977.08,0,Sanders,977.08,CENTER SANDWICH,NH,CARROLL,33,003,43.834294,-71.447688
11730,976.86,175,Sanders,801.86,EAST ISLIP,NY,SUFFOLK,36,103,40.723497,-73.169838
56560,976.76,0,Sanders,976.76,MOORHEAD,MN,CLAY,27,027,46.846544,-96.701416
37043,976.1,0,Sanders,976.1,CLARKSVILLE,TN,MONTGOMERY,47,125,36.503322,-87.231542
63104,975.98,1725,Warren,749.02,SAINT LOUIS,MO,SAINT LOUIS CITY,29,510,38.607982,-90.212839
10601,975.7,572,Sanders,403.70000000000005,WHITE PLAINS,NY,WESTCHESTER,36,119,41.031532,-73.764403
63701,975.7,150,Sanders,825.7,CAPE GIRARDEAU,MO,CAPE GIRARDEAU,29,031,37.338206,-89.590786
96779,975.7,0,Sanders,975.7,PAIA,HI,MAUI,15,009,20.902945,-156.382707
92543,975.1,494,Sanders,481.1,HEMET,CA,RIVERSIDE,06,065,33.708506,-116.981212
44221,974.96,255,Sanders,719.96,CUYAHOGA FALLS,OH,SUMMIT,39,153,41.143544,-81.473725
07712,974.61,810,Sanders,164.61,ASBURY PARK,NJ,MONMOUTH,34,025,40.246726,-74.049037
32903,974.4,1088.22,Warren,113.82000000000005,INDIALANTIC,FL,BREVARD,12,009,28.107708,-80.580642
80002,974.4,0,Sanders,974.4,ARVADA,CO,JEFFERSON,08,059,39.793416,-105.100028
91377,974.1899999999999,250,Sanders,724.1899999999999,OAK PARK,CA,VENTURA,06,111,34.18816,-118.764801
29501,974,0,Sanders,974,FLORENCE,SC,FLORENCE,45,041,34.213396,-79.820616
48634,974,350,Sanders,624,LINWOOD,MI,BAY,26,017,43.759886,-84.051495
95831,972.8,3533.73,Warren,2560.9300000000003,SACRAMENTO,CA,SACRAMENTO,06,067,38.491586,-121.531258
19149,972,0,Sanders,972,PHILADELPHIA,PA,PHILADELPHIA,42,101,40.038309,-75.068379
61265,972,351.8,Sanders,620.2,MOLINE,IL,ROCK ISLAND,17,161,41.483067,-90.484822
08816,971.9,1532.14,Warren,560.2400000000001,EAST BRUNSWICK,NJ,MIDDLESEX,34,023,40.436602,-74.41682
07307,971.2,393.66,Sanders,577.54,JERSEY CITY,NJ,HUDSON,34,017,40.752244,-74.053636
21231,971.2,2134.02,Warren,1162.82,BALTIMORE,MD,BALTIMORE CITY,24,510,39.287896,-76.592319
32653,970.97,401.5,Sanders,569.47,GAINESVILLE,FL,ALACHUA,12,001,29.766604,-82.412326
60513,970.76,335,Sanders,635.76,BROOKFIELD,IL,COOK,17,031,41.825492,-87.846566
80012,970.58,231,Sanders,739.58,AURORA,CO,ARAPAHOE,08,005,39.703795,-104.837948
60525,970.21,1744.75,Warren,774.54,LA GRANGE,IL,COOK,17,031,41.7787,-87.855306
02110,969.6,1748,Warren,778.4,BOSTON,MA,SUFFOLK,25,025,42.358162,-71.054065
30041,968,135,Sanders,833,CUMMING,GA,FORSYTH,13,117,34.202484,-84.109612
93636,968,155,Sanders,813,MADERA,CA,MADERA,06,039,36.976845,-119.87014
11788,966.99,0,Sanders,966.99,HAUPPAUGE,NY,SUFFOLK,36,103,40.819432,-73.210127
07921,966.7,0,Sanders,966.7,BEDMINSTER,NJ,SOMERSET,34,035,40.656005,-74.685524
03038,966.4,0,Sanders,966.4,DERRY,NH,ROCKINGHAM,33,015,42.890934,-71.276314
13126,965.99,100,Sanders,865.99,OSWEGO,NY,OSWEGO,36,075,43.434626,-76.453659
98325,965.8,0,Sanders,965.8,CHIMACUM,WA,JEFFERSON,53,031,47.975534,-122.781
02048,965.6,1212.51,Warren,246.90999999999997,MANSFIELD,MA,BRISTOL,25,005,42.016984,-71.221894
49009,965.54,1338.94,Warren,373.4000000000001,KALAMAZOO,MI,KALAMAZOO,26,077,42.300078,-85.678708
92870,964.7,625,Sanders,339.70000000000005,PLACENTIA,CA,ORANGE,06,059,33.881971,-117.850575
55438,964.1,874.87,Sanders,89.23000000000002,MINNEAPOLIS,MN,HENNEPIN,27,053,44.823528,-93.37482
33324,963.28,455.22,Sanders,508.05999999999995,FORT LAUDERDALE,FL,BROWARD,12,011,26.10902,-80.27241
37221,963.16,600,Sanders,363.15999999999997,NASHVILLE,TN,DAVIDSON,47,037,36.059068,-86.959797
75025,962,812.5,Sanders,149.5,PLANO,TX,COLLIN,48,085,33.095683,-96.729308
99337,962,450,Sanders,512,KENNEWICK,WA,BENTON,53,005,46.070807,-119.09749
97321,961.4,1326,Warren,364.6,ALBANY,OR,LINN,41,043,44.633389,-123.139563
78730,961,580,Sanders,381,AUSTIN,TX,TRAVIS,48,453,30.362959,-97.836597
07006,960.86,1193.38,Warren,232.5200000000001,CALDWELL,NJ,ESSEX,34,013,40.854771,-74.284949
30062,960.63,720,Sanders,240.63,MARIETTA,GA,COBB,13,067,34.005912,-84.47078
43702,959.98,0,Sanders,959.98,ZANESVILLE,OH,MUSKINGUM,39,119,39.9406,-82.0133
77018,959.5600000000001,851,Sanders,108.56000000000006,HOUSTON,TX,HARRIS,48,201,29.826567,-95.425585
04032,959.24,400,Sanders,559.24,FREEPORT,ME,CUMBERLAND,23,005,43.868552,-70.09767
75229,959.24,1570,Warren,610.76,DALLAS,TX,DALLAS,48,113,32.89286,-96.864142
48201,959.2,370,Sanders,589.2,DETROIT,MI,WAYNE,26,163,42.346235,-83.06056
22406,958.99,228,Sanders,730.99,FREDERICKSBURG,VA,STAFFORD,51,179,38.402857,-77.54719
03055,958.6800000000001,550,Sanders,408.68000000000006,MILFORD,NH,HILLSBOROUGH,33,011,42.819477,-71.667999
70114,957.8,954.87,Sanders,2.92999999999995,NEW ORLEANS,LA,ORLEANS,22,071,29.930403,-90.034892
55303,957.5,0,Sanders,957.5,ANOKA,MN,ANOKA,27,003,45.281649,-93.429764
23221,956.95,1676.24,Warren,719.29,RICHMOND,VA,RICHMOND CITY,51,760,37.552095,-77.500073
55411,956.65,533,Sanders,423.65,MINNEAPOLIS,MN,HENNEPIN,27,053,44.996333,-93.29604
78626,956.09,150,Sanders,806.09,GEORGETOWN,TX,WILLIAMSON,48,491,30.661806,-97.581358
97452,956,150,Sanders,806,LOWELL,OR,LANE,41,039,43.873036,-122.702248
14611,955.78,35.5,Sanders,920.28,ROCHESTER,NY,MONROE,36,055,43.141007,-77.650657
78645,954.94,300,Sanders,654.94,LEANDER,TX,TRAVIS,48,453,30.441085,-97.970786
93035,954,1467.52,Warren,513.52,OXNARD,CA,VENTURA,06,111,34.176237,-119.224554
20147,953.99,1353.43,Warren,399.44000000000005,ASHBURN,VA,LOUDOUN,51,107,39.039572,-77.481613
98407,953.8,2925.35,Warren,1971.55,TACOMA,WA,PIERCE,53,053,47.293912,-122.507495
95966,953.6,796,Sanders,157.60000000000002,OROVILLE,CA,BUTTE,06,007,39.467614,-121.409068
30340,953.24,1032.2,Warren,78.96000000000004,ATLANTA,GA,DEKALB,13,089,33.898914,-84.254032
98380,953.05,140,Sanders,813.05,SEABECK,WA,KITSAP,53,035,47.565476,-122.908802
02054,952,1379.04,Warren,427.03999999999996,MILLIS,MA,NORFOLK,25,021,42.16616,-71.361252
29576,952,0,Sanders,952,MURRELLS INLET,SC,HORRY,45,051,33.563028,-79.054258
93454,951.16,75,Sanders,876.16,SANTA MARIA,CA,SANTA BARBARA,06,083,34.928658,-120.22762
55445,951,100,Sanders,851,MINNEAPOLIS,MN,HENNEPIN,27,053,45.123177,-93.379284
40031,950.74,265,Sanders,685.74,LA GRANGE,KY,OLDHAM,21,185,38.428392,-85.392566
08850,950.39,683.38,Sanders,267.01,MILLTOWN,NJ,MIDDLESEX,34,023,40.44983,-74.44494
30311,950.38,1187.06,Warren,236.67999999999995,ATLANTA,GA,FULTON,13,121,33.725872,-84.468764
49424,950.32,205,Sanders,745.32,HOLLAND,MI,OTTAWA,26,139,42.846908,-86.125347
84109,950,537.2,Sanders,412.79999999999995,SALT LAKE CITY,UT,SALT LAKE,49,035,40.718909,-111.714223
55401,949.74,-1311.34,Sanders,2261.08,MINNEAPOLIS,MN,HENNEPIN,27,053,44.984768,-93.269678
30736,949.7,0,Sanders,949.7,RINGGOLD,GA,CATOOSA,13,047,34.877644,-85.119492
64114,949.05,1452.22,Warren,503.1700000000001,KANSAS CITY,MO,JACKSON,29,095,38.95507,-94.595128
05905,949,650,Sanders,299,GUILDHALL,VT,ESSEX,50,009,44.719137,-71.618654
33143,948.7,1716.16,Warren,767.46,MIAMI,FL,MIAMI-DADE,12,086,25.703525,-80.289967
34787,948.53,499.46,Sanders,449.07,WINTER GARDEN,FL,ORANGE,12,095,28.477579,-81.634501
87031,948.3,350,Sanders,598.3,LOS LUNAS,NM,VALENCIA,35,061,34.768088,-106.745102
93041,948.12,0,Sanders,948.12,PORT HUENEME,CA,VENTURA,06,111,34.14601,-119.154322
89511,948.1,2128.03,Warren,1179.9300000000003,RENO,NV,WASHOE,32,031,39.368173,-119.871506
59865,948.03,0,Sanders,948.03,SAINT IGNATIUS,MT,LAKE,30,047,47.335142,-114.031896
59725,948,0,Sanders,948,DILLON,MT,BEAVERHEAD,30,001,45.12459,-112.875788
06478,947.25,0,Sanders,947.25,OXFORD,CT,NEW HAVEN,09,009,41.42856,-73.142451
55109,947,825,Sanders,122,SAINT PAUL,MN,RAMSEY,27,123,45.013935,-93.027021
46202,946.4,0,Sanders,946.4,INDIANAPOLIS,IN,MARION,18,097,39.780667,-86.16635
60623,946.4,0,Sanders,946.4,CHICAGO,IL,COOK,17,031,41.847829,-87.717394
91770,946.3,62,Sanders,884.3,ROSEMEAD,CA,LOS ANGELES,06,037,34.062548,-118.081984
85603,946.1,1685.2,Warren,739.1,BISBEE,AZ,COCHISE,04,003,31.478964,-109.902932
67501,945.74,0,Sanders,945.74,HUTCHINSON,KS,RENO,20,155,37.959306,-97.904047
93442,945.7,1464,Warren,518.3,MORRO BAY,CA,SAN LUIS OBISPO,06,079,35.399229,-120.784776
48507,945.46,353,Sanders,592.46,FLINT,MI,GENESEE,26,049,42.959289,-83.711557
14420,945,802,Sanders,143,BROCKPORT,NY,MONROE,36,055,43.209971,-77.914262
29405,944.66,462.92,Sanders,481.73999999999995,NORTH CHARLESTON,SC,CHARLESTON,45,019,32.85048,-79.982005
91911,944.5,260.2,Sanders,684.3,CHULA VISTA,CA,SAN DIEGO,06,073,32.607009,-117.050286
93030,943.15,1507.5,Warren,564.35,OXNARD,CA,VENTURA,06,111,34.209126,-119.183078
19020,943.1,275,Sanders,668.1,BENSALEM,PA,BUCKS,42,017,40.10115,-74.941677
46219,942.2,0,Sanders,942.2,INDIANAPOLIS,IN,MARION,18,097,39.782954,-86.046125
60047,941.84,2350.8,Warren,1408.96,LAKE ZURICH,IL,LAKE,17,097,42.209954,-88.044556
27103,941.4,500,Sanders,441.4,WINSTON SALEM,NC,FORSYTH,37,067,36.053601,-80.317729
80003,941.19,780,Sanders,161.19000000000005,ARVADA,CO,JEFFERSON,08,059,39.828792,-105.058264
97850,941,150,Sanders,791,LA GRANDE,OR,UNION,41,061,45.221116,-118.263354
33713,940.9,272.15999999999997,Sanders,668.74,SAINT PETERSBURG,FL,PINELLAS,12,103,27.788749,-82.677464
29803,940.51,0,Sanders,940.51,AIKEN,SC,AIKEN,45,003,33.449644,-81.69616
05461,940.4,0,Sanders,940.4,HINESBURG,VT,CHITTENDEN,50,007,44.315623,-73.090922
91502,940.3,500,Sanders,440.29999999999995,BURBANK,CA,LOS ANGELES,06,037,34.177273,-118.309626
08901,939.8,1800,Warren,860.2,NEW BRUNSWICK,NJ,MIDDLESEX,34,023,40.487751,-74.441096
06320,939.6800000000001,477.48,Sanders,462.20000000000005,NEW LONDON,CT,NEW LONDON,09,011,41.345754,-72.105722
02780,939.61,240.98,Sanders,698.63,TAUNTON,MA,BRISTOL,25,005,41.909886,-71.118924
07094,939.56,100,Sanders,839.56,SECAUCUS,NJ,HUDSON,34,017,40.778264,-74.064532
53589,939.35,0,Sanders,939.35,STOUGHTON,WI,DANE,55,025,42.93215,-89.205772
33033,939.1,0,Sanders,939.1,HOMESTEAD,FL,MIAMI-DADE,12,086,25.485107,-80.400271
77840,939,491,Sanders,448,COLLEGE STATION,TX,BRAZOS,48,041,30.607913,-96.323978
92501,939,592.85,Sanders,346.15,RIVERSIDE,CA,RIVERSIDE,06,065,33.994259,-117.377758
95436,939,1003.36,Warren,64.36000000000001,FORESTVILLE,CA,SONOMA,06,097,38.49652,-122.903903
21502,938.72,1133,Warren,194.27999999999997,CUMBERLAND,MD,ALLEGANY,24,001,39.629407,-78.76594
37207,937.8,42,Sanders,895.8,NASHVILLE,TN,DAVIDSON,47,037,36.233291,-86.782168
89102,937.7,300,Sanders,637.7,LAS VEGAS,NV,CLARK,32,003,36.142723,-115.180873
97381,936.9,1996.32,Warren,1059.42,SILVERTON,OR,MARION,41,047,44.945764,-122.643534
12571,935,2490.14,Warren,1555.1399999999999,RED HOOK,NY,DUTCHESS,36,027,41.994798,-73.821512
18036,935,0,Sanders,935,COOPERSBURG,PA,LEHIGH,42,077,40.49809,-75.382732
05045,934.7,0,Sanders,934.7,FAIRLEE,VT,ORANGE,50,017,43.917408,-72.189239
93401,934.4,3270.4,Warren,2336,SAN LUIS OBISPO,CA,SAN LUIS OBISPO,06,079,35.254169,-120.620655
07866,934,511.27,Sanders,422.73,ROCKAWAY,NJ,MORRIS,34,027,40.957694,-74.491929
80403,933.7,700,Sanders,233.70000000000005,GOLDEN,CO,JEFFERSON,08,059,39.847134,-105.421941
91007,933.55,0,Sanders,933.55,ARCADIA,CA,LOS ANGELES,06,037,34.125076,-118.049534
90044,933.46,0,Sanders,933.46,LOS ANGELES,CA,LOS ANGELES,06,037,33.953125,-118.291963
49007,932.98,0,Sanders,932.98,KALAMAZOO,MI,KALAMAZOO,26,077,42.300881,-85.594054
15222,932.74,1750,Warren,817.26,PITTSBURGH,PA,ALLEGHENY,42,003,40.447804,-79.993547
60124,932.7,100,Sanders,832.7,ELGIN,IL,KANE,17,089,42.042966,-88.412258
60651,932,591,Sanders,341,CHICAGO,IL,COOK,17,031,41.902354,-87.741074
33610,931.84,0,Sanders,931.84,TAMPA,FL,HILLSBOROUGH,12,057,28.001528,-82.376779
53226,931.4,325,Sanders,606.4,MILWAUKEE,WI,MILWAUKEE,55,079,43.051033,-88.038152
37830,931.14,828,Sanders,103.13999999999999,OAK RIDGE,TN,ANDERSON,47,001,35.969852,-84.28638
16506,931,0,Sanders,931,ERIE,PA,ERIE,42,049,42.063381,-80.165843
10305,929.96,0,Sanders,929.96,STATEN ISLAND,NY,RICHMOND,36,085,40.59731,-74.077055
53202,929.7,3140.2400000000002,Warren,2210.54,MILWAUKEE,WI,MILWAUKEE,55,079,43.042922,-87.894274
99352,929.3,393.03,Sanders,536.27,RICHLAND,WA,BENTON,53,005,46.249723,-119.302544
30317,929.2,990.8,Warren,61.59999999999991,ATLANTA,GA,DEKALB,13,089,33.752136,-84.316501
92880,927.91,500,Sanders,427.90999999999997,CORONA,CA,RIVERSIDE,06,065,33.92297,-117.612647
06516,927.64,270,Sanders,657.64,WEST HAVEN,CT,NEW HAVEN,09,009,41.27317,-72.959573
34695,927.5,160,Sanders,767.5,SAFETY HARBOR,FL,PINELLAS,12,103,28.013464,-82.692276
98262,927.4,175,Sanders,752.4,LUMMI ISLAND,WA,WHATCOM,53,073,48.694616,-122.665463
07931,926.85,0,Sanders,926.85,FAR HILLS,NJ,SOMERSET,34,035,40.714482,-74.657395
30080,926.05,1380.86,Warren,454.80999999999995,SMYRNA,GA,COBB,13,067,33.86504,-84.498238
30076,926,1065.2,Warren,139.20000000000005,ROSWELL,GA,FULTON,13,121,34.024887,-84.311908
85027,925.7,0,Sanders,925.7,PHOENIX,AZ,MARICOPA,04,013,33.678258,-112.099816
62946,925.4,0,Sanders,925.4,HARRISBURG,IL,SALINE,17,165,37.706224,-88.543086
33704,923.99,478.78,Sanders,445.21000000000004,SAINT PETERSBURG,FL,PINELLAS,12,103,27.796466,-82.630284
54481,923.46,1044.75,Warren,121.28999999999996,STEVENS POINT,WI,PORTAGE,55,097,44.553864,-89.567606
76006,923.4,450,Sanders,473.4,ARLINGTON,TX,TARRANT,48,439,32.788636,-97.092993
21113,923.35,740.82,Sanders,182.52999999999997,ODENTON,MD,ANNE ARUNDEL,24,003,39.051135,-76.714561
11355,922.7,902.9,Sanders,19.800000000000068,FLUSHING,NY,QUEENS,36,081,40.751002,-73.822732
11740,922.5,687.12,Sanders,235.38,GREENLAWN,NY,SUFFOLK,36,103,40.868432,-73.361821
90302,922.46,0,Sanders,922.46,INGLEWOOD,CA,LOS ANGELES,06,037,33.972916,-118.353822
07031,921.7,225,Sanders,696.7,NORTH ARLINGTON,NJ,BERGEN,34,003,40.787501,-74.127373
66202,921.7,541.64,Sanders,380.06000000000006,MISSION,KS,JOHNSON,20,091,39.024654,-94.669995
21202,921.46,899.94,Sanders,21.519999999999982,BALTIMORE,MD,BALTIMORE CITY,24,510,39.295824,-76.607773
82901,921.06,0,Sanders,921.06,ROCK SPRINGS,WY,SWEETWATER,56,037,41.631,-108.942752
32246,921.04,344.33,Sanders,576.71,JACKSONVILLE,FL,DUVAL,12,031,30.287312,-81.508347
80104,920.88,879.6,Sanders,41.27999999999997,CASTLE ROCK,CO,DOUGLAS,08,035,39.303926,-104.821485
08610,920.86,303,Sanders,617.86,TRENTON,NJ,MERCER,34,021,40.184628,-74.706784
19122,920.6899999999999,665.15,Sanders,255.53999999999996,PHILADELPHIA,PA,PHILADELPHIA,42,101,39.977602,-75.145784
04108,919.88,1368,Warren,448.12,PEAKS ISLAND,ME,CUMBERLAND,23,005,43.669681,-70.191234
85745,919.3,785.2,Sanders,134.0999999999999,TUCSON,AZ,PIMA,04,019,32.256666,-111.055394
14617,919,319.62,Sanders,599.38,ROCHESTER,NY,MONROE,36,055,43.22494,-77.589287
86301,919,50,Sanders,869,PRESCOTT,AZ,YAVAPAI,04,025,34.619313,-112.419363
77065,918.7,0,Sanders,918.7,HOUSTON,TX,HARRIS,48,201,29.921504,-95.609378
80214,918.4,2199.27,Warren,1280.87,DENVER,CO,JEFFERSON,08,059,39.74299,-105.072022
80138,918.3,518.4,Sanders,399.9,PARKER,CO,DOUGLAS,08,035,39.501135,-104.677176
10458,918.16,278,Sanders,640.16,BRONX,NY,BRONX,36,005,40.864942,-73.884878
80904,918,513.32,Sanders,404.67999999999995,COLORADO SPRINGS,CO,EL PASO,08,041,38.86113,-104.871494
20012,917.9,1974.66,Warren,1056.7600000000002,WASHINGTON,DC,DISTRICT OF COLUMBIA,11,001,38.97827,-77.02853
73072,917.63,2669.28,Warren,1751.65,NORMAN,OK,CLEVELAND,40,027,35.221503,-97.484694
31210,917.5,225,Sanders,692.5,MACON,GA,BIBB,13,021,32.897475,-83.753591
33707,917.5,135,Sanders,782.5,SAINT PETERSBURG,FL,PINELLAS,12,103,27.753894,-82.728277
05465,917,784.42,Sanders,132.58000000000004,JERICHO,VT,CHITTENDEN,50,007,44.4674,-72.917804
85701,916.6899999999999,718,Sanders,198.68999999999994,TUCSON,AZ,PIMA,04,019,32.217872,-110.968616
74008,914.94,250,Sanders,664.94,BIXBY,OK,TULSA,40,143,35.931339,-95.808318
57104,914.4,861.46,Sanders,52.93999999999994,SIOUX FALLS,SD,MINNEHAHA,46,099,43.597354,-96.701257
85251,914.35,941.34,Warren,26.99000000000001,SCOTTSDALE,AZ,MARICOPA,04,013,33.494096,-111.922881
05143,913.7,350,Sanders,563.7,CHESTER,VT,WINDSOR,50,027,43.226012,-72.645954
22556,913.5,1368.92,Warren,455.4200000000001,STAFFORD,VA,STAFFORD,51,179,38.502596,-77.495303
14712,913.47,0,Sanders,913.47,BEMUS POINT,NY,CHAUTAUQUA,36,013,42.168736,-79.37496
46062,912.4,803,Sanders,109.39999999999998,NOBLESVILLE,IN,HAMILTON,18,057,40.061958,-86.037265
48035,912.29,0,Sanders,912.29,CLINTON TOWNSHIP,MI,MACOMB,26,099,42.554712,-82.91662
12061,912.1,629.54,Sanders,282.56000000000006,EAST GREENBUSH,NY,RENSSELAER,36,083,42.603724,-73.642202
91326,912,1635,Warren,723,PORTER RANCH,CA,LOS ANGELES,06,037,34.280752,-118.557341
33408,911.6,0,Sanders,911.6,NORTH PALM BEACH,FL,PALM BEACH,12,099,26.848664,-80.058839
49286,911.16,75,Sanders,836.16,TECUMSEH,MI,LENAWEE,26,091,42.011412,-83.916956
19801,911.1,147.89,Sanders,763.21,WILMINGTON,DE,NEW CASTLE,10,003,39.720456,-75.5175
32034,911,2882,Warren,1971,FERNANDINA BEACH,FL,NASSAU,12,089,30.62019,-81.505612
93312,910.76,0,Sanders,910.76,BAKERSFIELD,CA,KERN,06,029,35.389461,-119.11982
75038,910,950,Warren,40,IRVING,TX,DALLAS,48,113,32.875007,-96.98328
02045,909.4,1752.43,Warren,843.0300000000001,HULL,MA,PLYMOUTH,25,023,42.284262,-70.888204
98077,909.1,1460.35,Warren,551.2499999999999,WOODINVILLE,WA,KING,53,033,47.752374,-122.058564
57702,908.88,1010.93,Warren,102.04999999999995,RAPID CITY,SD,PENNINGTON,46,103,44.011325,-103.404565
35223,908.3,225,Sanders,683.3,BIRMINGHAM,AL,JEFFERSON,01,073,33.493446,-86.73136
15202,906.4399999999999,0,Sanders,906.4399999999999,PITTSBURGH,PA,ALLEGHENY,42,003,40.50683,-80.077026
47711,906.04,0,Sanders,906.04,EVANSVILLE,IN,VANDERBURGH,18,163,38.028262,-87.534747
28210,906,1979.36,Warren,1073.36,CHARLOTTE,NC,MECKLENBURG,37,119,35.131046,-80.851183
98198,906,783.53,Sanders,122.47000000000003,SEATTLE,WA,KING,53,033,47.382298,-122.31074
99615,905.7,778,Sanders,127.70000000000005,KODIAK,AK,KODIAK ISLAND,02,150,57.687364,-153.378962
33756,905.62,106.64,Sanders,798.98,CLEARWATER,FL,PINELLAS,12,103,27.946056,-82.794788
56342,905.4,0,Sanders,905.4,ISLE,MN,MILLE LACS,27,095,46.128851,-93.388212
47459,905.3399999999999,0,Sanders,905.3399999999999,SOLSBERRY,IN,GREENE,18,055,39.10375,-86.764644
30310,904.93,370.75,Sanders,534.18,ATLANTA,GA,FULTON,13,121,33.724113,-84.43129
58201,904.88,142.06,Sanders,762.8199999999999,GRAND FORKS,ND,GRAND FORKS,38,035,47.87222,-97.122559999999993
32730,904.7,0,Sanders,904.7,CASSELBERRY,FL,SEMINOLE,12,117,28.653652,-81.343058
01609,904.2,500,Sanders,404.20000000000005,WORCESTER,MA,WORCESTER,25,027,42.28755,-71.83067
12507,904.1,0,Sanders,904.1,BARRYTOWN,NY,DUTCHESS,36,027,42.00175,-73.919399
07670,904,1633.5,Warren,729.5,TENAFLY,NJ,BERGEN,34,003,40.916003,-73.952052
24701,904,200,Sanders,704,BLUEFIELD,WV,MERCER,54,055,37.300884,-81.21176
78250,903.87,715.32,Sanders,188.54999999999995,SAN ANTONIO,TX,BEXAR,48,029,29.503421,-98.66791
37214,903.7,716,Sanders,187.70000000000005,NASHVILLE,TN,DAVIDSON,47,037,36.167891,-86.660456
98092,903.4,296,Sanders,607.4,AUBURN,WA,KING,53,033,47.28985,-122.109621
87301,902.8,275,Sanders,627.8,GALLUP,NM,MCKINLEY,35,031,35.389999,-108.622265
10020,902,0,Sanders,902,NEW YORK,NY,NEW YORK,36,061,40.758908,-73.97902
10030,900.56,2354.1,Warren,1453.54,NEW YORK,NY,NEW YORK,36,061,40.818433,-73.942274
33957,900,750,Sanders,150,SANIBEL,FL,LEE,12,071,26.470098,-82.103068
94701,900,0,Sanders,900,BERKELEY,CA,ALAMEDA,06,001,37.8718,-122.2718
96730,900,600,Sanders,300,KAAAWA,HI,HONOLULU,15,003,21.530767,-157.873137
98161,900,0,Sanders,900,SEATTLE,WA,KING,53,033,47.6015,-122.3304
89011,899.3,0,Sanders,899.3,HENDERSON,NV,CLARK,32,003,36.1264,-114.961169
92253,899,911,Warren,12,LA QUINTA,CA,RIVERSIDE,06,065,33.666324,-116.278709
96003,899,400,Sanders,499,REDDING,CA,SHASTA,06,089,40.661955,-122.278012
57369,898.71,0,Sanders,898.71,PLATTE,SD,CHARLES MIX,46,023,43.390762,-99.012836
55125,898.58,679.5,Sanders,219.08000000000004,SAINT PAUL,MN,WASHINGTON,27,163,44.919597,-92.943924
