contributor_zip5,Biden,Buttigieg,Harris,Sanders,Warren
95445,500,439.43,400,221.7,650
95446,50,1300,1861.04,3279.56,1635.61
95448,875,7530.54,64729.43,1444.66,16727.7
95449,,150,,,
95450,,,,,394.33
95451,,,175,3546.7,500
95452,100,150,,,
95453,100,575,75,815.1,514.36
95454,,,,501.71,1050
95456,,475,1682.9,150,200
95457,,550,,181,75
95458,60,,,,
95459,,170.2,,,
95460,46,510.97,775,3370.57,1828.71
95461,,,,795.7,
95462,,962.56,299,233,
95463,,,290.59,1152.85,
95465,110,,4800,460.1,560.96
95466,5600,,500,2460,350
95467,,,200,,1685.92
95468,,,350,349,463.65
95469,,225,,5065.2,507.5
95470,,1350,,481,666.39
95471,,,75,666.9,
95472,1931,14592.63,17598.17,33063.07,20516.91
95473,,7100,2000,1191,
95476,11563,12171.08,14738.7,7268.41,5369
95481,,,,175,
95482,290,4854.25,1963.5,9351.1,1868.7
95485,,,,89.1,368.71
95486,,200,,,109
95487,,1550,,,
95488,,,,2700,1000
95490,200,575.5,4495.5,3899.16,1120.5
95492,515,1613.02,3740,1018.8,1080
95494,,,75,,266.5
95497,,268.03,206,500,
95501,,1803,435,4060.01,743.33
95502,270,,145.2,150,870.39
95503,413,1725,1074.08,3293.7,3307
95518,,,725,1022.74,
95519,,293.77,1743,10511.5,1169.36
95521,250,1454.8,1485,10265.45,3706.6
95524,50,62.56,,1820.42,3380
95525,,,,362,486.78
95526,,,,135,
95528,,250,,100,
95531,,,,1031,160
95534,,,,139.5,
95536,50,,500,2995.81,312
95540,,,164,3158.06,106
95542,,,150,250,300
95543,,,,54,
95546,,,,,190.5
95547,,,,2055.66,601.61
95549,,160,,128,103
95550,,,,77,
95551,,,750,686,
95553,,,,256.2,1000
95555,,,315,,
95558,,,,6,
95559,,,,154,
95560,,,,1248,
95562,,,,75.64,
95565,,75,1500,,
95567,200,,,432.9,250
95568,,,75,,
95570,,,235,1995.4,1790
95573,,,,3406.86,
95587,,,,300,
95589,,,,860,458.03
95595,,,,402.6,
95601,,800,,,166.51
95602,1821,1150,1625,917.1,475
95603,100,1502.92,2190,3544.55,90
95604,,125,,60,
95605,402,735.59,,73.7,145
95606,,,,3027,
95608,6807,7994.09,9939.81,5033.2,5092.5
95610,,20,942,2379.48,278
95612,,250,,,
95614,,100,55,633,191
95615,,,95,,
95616,2498,8928.1,15601.96,22382.69,21507.48
95617,,500,,806,757.96
95618,755,3083.95,9253,6959.6,12708.53
95619,,,150,,
95620,452,250,328.5,633.7,1189.2
95621,75,922.01,725,2137.7,2361.78
95624,370,875,5767,3838.67,1891.64
95628,2131,1659.08,9138.33,6357.91,7076.5
95629,,,1010,129.7,
95630,655,3029.31,4263,4426.27,3488.62
95631,,,50,367.7,250
95632,350,,250,169,175
95633,,,,,466
95634,,,,25,300
95636,,,,269,
95638,,,,30,
95640,25,350,,1945.96,315
95642,,350,75,877.41,
95648,70,873.1,1305,3374.1,1935.42
95650,8643,1973.1,3330,1435.6,300
95651,,,,390.4,
95655,,175,,341.4,
95658,550,75,,250,350
95660,231,,360,185.36,
95661,2805,1579,2858.54,5254.06,3107.33
95662,170,521.36,621.52,5864.2,2697.65
95663,374,,,246,
95664,,,,162,600
95665,,,237,92,432.5
95666,,,,108,
95667,221,3469.12,940,869.8,2414.5
95668,,,,494.7,275
95669,350,,162.5,,
95670,371.33,2488,525,3237.2,3407.04
95672,,,,,900
95673,,,1010,1008.7,
95677,1426,1500,1975,736.7,185
95678,79,2255,595.31,2859.72,1000
95679,,,,182,
95681,,,,,300
95682,485,,3874,928,2090.2
95683,336,1073.76,285,,440
95684,250,500,,100,500
95685,,200,650,212.2,1138
95687,2520,1204.35,4739.1,2877.73,4799.92
95688,100,25,620,1155.2,832
95689,,,,100,200
95690,,,,27,
95691,943,14023.4,3014,2933.8,4672.32
95693,100,,,2949.7,800
95694,7600,250,251,127,1070
95695,,1355,1246.75,2587.4,3493.12
95696,,,448.92,27,
95709,,,1250,,348
95713,,,250,1271.1,
95717,,,,27,
95722,420,,145,1716,1800
95726,,,713,255,68
95728,250,,,,
95736,,,110,150,
95742,50,25,,243,
95746,9785,2389.04,6740,3627.02,2799.64
95747,460,499.75,1245.2,1208.9,1569
95757,34,200,1775,2156.76,219.33
95758,7466.5,1000,5110.62,2407.8,4414.16
95762,690,2239.71,1010,2011.57,2327
95763,,175,,,
95765,,1030,326,2776.5,546.7
95776,15,2928.72,6112.5,1040,243
95798,,250,275,446.8,
95811,,8187.2,1616,6898.74,1005.36
95812,500,,,521.09,
95814,3750,8751.04,10658.89,3938.3,1975.2
95815,145,1912.73,250,936.4,270.2
95816,100,10882.39,10950,9296.06,12679.43
95817,307,726.31,481.96,1390.65,1473.2
95818,3396,9578.27,13089.39,5913.49,15072.36
95819,1548,10506.17,7875.73,6090,8200.18
95820,,750,147,1617.1,1414.52
95821,,2214.96,933,1073.7,3746.87
95822,3252,4577.37,3033.32,9304.65,5001.49
95823,,250,75,525.27,140
95824,,,,149,
95825,938,675,600,6396.6,2017.7
95826,8400,3000,11341.66,1914.34,1561.28
95827,500,536,341.11,1182.7,150
95828,855,200,931.94,1135,150
95829,2400,134,6179.88,640,
95830,,,75,400,1160
95831,5265,6460.51,6030.72,1687.8,5393.01
95832,,,674.72,,
95833,,1566.8,810,3284.36,1671.43
95834,3050,1485.2,6000,752.5,690.5
95835,409,1940.2,6153.11,3885.4,3643
95837,,1000,,,
95838,,306,,360,
95841,118,600,3331.73,949.8,620
95842,,,,661.5,220.7
95843,500,670,213.09,857.4,325
95864,8803.53,1990.03,20220,3296.2,5378.53
95865,,1282.7,,,
95901,,,500,1000.5,250
95912,,,200,,300
95914,,,,,200
95917,,200,,,
95922,,,,518,285
95926,100,528,1532.91,6509.8,4483.15
95927,,,,3041.8,
95928,1444,1295.11,3671.41,8683.42,2840
95929,,,,250,
95932,,,,1171,
95935,,,,423,
95938,,,134.77,,217.7
95942,,263.81,,,
95945,614.25,950,751,4489.65,2921.92
95946,,1910.99,825,507.7,2233.5
95947,,,300,,
95949,,1203.84,1013.76,1031.86,2363.34
95953,,,,750,
95954,,175,,288,661
95958,316,,,,
95959,835,1745.48,1280,10193.3,4026.33
95960,,113,270,201,100
95961,,75,500,328,
95963,,,,107,244.17
95965,,,,6218.86,
95966,,,,1370.6,2131.86
95967,,,,27,
95969,,,195,990.01,300
95970,,,,1199.9,
95971,198,25,250,367.7,190.4
95973,300,1075,1027,1213.7,1842
95977,,777.37,,2202.94,
95988,,,,570.5,
95991,,98,,621.4,570.92
95993,,303.71,620,540.7,
96001,100,855,,3536.36,371.79
96002,791,139.54,,3580.1,83
96003,345,548.94,250,1844.41,950
96007,,94.32,,917.1,318
96008,,,75,,
96009,,,,154,
96011,,,,300,
96013,,,,60,
96017,,,,158,
96019,,,460,142.7,
96020,,,,397.7,
96021,,25,205,61,434.33
96022,500,696.95,,303.7,1026
96025,200,,,127,
96027,,,,54,
96030,,1322.94,,,
96032,274,,,,150
96041,,,,1382.46,
96048,,,441.73,,
96050,,,,90,
96052,,,240,368,150
96055,,,130,21,106
96056,500,,,,
96058,,,,250,
96062,,,,27,
96063,,,,150,
96064,,,,106.7,
96067,221,435,448,1675.4,759
96073,310,,,,
96080,200,,125,1967.71,600
96086,,,,,25
96087,,,25,,
96088,,,3105,1235,
96091,,,180,,
96093,,,,495.3,
96094,,130,,495,413
96096,,,,54,
96097,,25,50,206.7,200
96099,,,1250,,
96103,,364.35,,131.2,70
96104,,,100,,190
96106,,,,27,
96107,,,,3102.4,
96111,,,,27,
96120,250,,215,123.8,
96122,,,,33,
96125,,,,,1900
96130,,,,125,250
96137,,,140,315.2,
96140,,,250,329.4,250
96141,,1500,,,
96143,,50,313.3,177,
96145,2800,450,350,177,850
96146,,,,50,
96148,,,,,500
96150,,,225,2271.65,500
96151,,,139.19,609.7,
96158,,,,394.8,3075
96160,,75,,10,203
96161,350,1233.66,2485,829.3,1124.48
96162,,125,,90,
96205,350,,,,
96208,,,,500,
96212,,,,,250
96266,,115,,30,500
96271,,,,,60
96273,,100,,,
96301,,100,,,
96303,,,,,105
96319,,,,1126.52,
96322,,,,,175
96326,,,125,,
96338,500,,,,
96349,10,700,500,350,100
96350,,23,,,
96362,,46,,150,
96367,,250,,499.74,282
96379,,,,172,213.28
96504,,1100,,,
96515,250,,,,
96521,,,,400,
96534,,1000,,,1000
96549,,,,,270.2
96551,,,,179.7,
96555,,373,,27,
96701,53,1375,75,420.7,321.39
96703,27,,,193,440
96704,,25,,1813.56,1023.03
96706,50,10,360,2274.3,
96707,,38,469.32,2114.88,
96708,,514.49,750,10794.53,1580
96709,,,,600,
96710,,,,300,350
96712,,10,,,
96713,,,,,850
96714,,,,2727,
96716,,,,1151,
96717,,,,77,
96718,,,,197.4,
96719,,386.65,225,54,
96720,50,25,620,3266.48,5279.29
96721,,50,,184,
96722,2250,1000,1500,734.7,225
96725,173,1000,1100,435,2600
96726,20,,,334,
96727,,245.2,1995.73,1107.2,
96728,681.6,,,,
96729,,45,,,
96730,,,,2450,600
96732,,1000,750,488.4,1100
96733,,,,,125
96734,1152.5,1455.84,2109,5712.5,7456.94
96737,,,,258,
96738,,,,942.2,266
96739,,,,,500
96740,105,3535,1155,4265.16,2195.33
96741,,217.23,300,406,300
96743,305,,1814.12,1217.05,2288
96744,370,2143.68,200,6782.06,1979.4
96745,415,,,521,650
96746,,,250,1321.2,704
96748,,,,69,
96749,,238,235,727,300
96750,160,,,700,300
96752,,,,600,1100
96753,244,2020,965,2003.9,2534
96754,100,,,723,50
96755,,,186,2041,578.71
96756,80,210,,,150
96757,,3350,,,250
96760,,,,1119,265.53
96761,1835,2250,1900,1917.45,
96764,,371.65,,14,
96765,2000,,,3681.26,820.2
96766,,386.58,,639.6,175
96767,,,,244.7,
96768,,400,,2027,745.9
96770,,,,390,430
96771,,,199.04,324,
96773,,,,50,
96776,,,563.52,27,
96777,,,,653,176.5
96778,110,65,,1506.01,1071.62
96779,,,,1919.7,
96781,,,,100,
96782,185,,,908,2945
96785,,105,,1185,150
96786,,,,608,
96788,,100,,,81
96789,620,250,1171.73,3428.2,860
96790,155,10520,50,932,938.03
96791,500,520,,1877,1050
96792,,,105,192,500
96793,2863,525,,1490.7,500
96795,112,500,251.89,,120
96797,,,750,573,1321.97
96812,,,,174,
96813,550,3170,2000,1714.1,1024.33
96814,1225,1045.73,465,1162.54,1392.82
96815,520,2773,250,1589.35,469
96816,1250,1864.65,1093,5507.88,3850.53
96817,2210,105,830.51,2867,2057.59
96818,,60,225,1278.7,
96819,,100,,374.2,643.53
96821,2400,1250,350,,2915.86
96822,735,6320,100,3124,5372.34
96823,250,,,,600
96825,375,210,4695,1428.8,1873.36
96826,115,8436.86,,1348.36,928.86
96828,,,5,162,
96837,,,,677,
96839,,,,,90
96864,270,,,,
96910,,2000,,27,
96913,250,250,100,,100
96915,,,,,191.11
96931,,,,427,
96932,,,,284,
96950,,,250,27,303
97002,500,,,,108
97003,36,2577.63,,8777,825
97004,,,,81,
97005,500,275,50,4330.41,2017.33
97006,82,53.2,1391.83,6044.52,4082.96
97007,367,1536.63,1044.67,2608.3,2766.7
97008,2204,1950,1305,5077.3,5831.17
97009,525,475,350,27,304.5
97011,,,,,500
97013,175,1025,740,527,1710.5
97014,,,50,,
97015,,225,100,2442.06,438.03
97016,,,,2979.82,350
97018,,,,5,660
97019,,775,,,210
97021,,,,57,
97022,,250,,120,195
97023,,,,1052.7,1483.5
97024,,,,133.1,
97027,,,,1076.1,
97030,178,1931.93,,2266.5,1075.53
97031,247,3330.63,365,4772.46,5240
97034,1484,2012.63,1855,3532.64,8379.17
97035,3350,5811.96,2400,7589.2,1924.79
97038,,,,361,100
97040,,,,101,313
97041,,,,189,500
97042,450,,,,
97045,218,1972,150,5004.7,2410.53
97048,,,,,25
97049,,,,421.9,
97051,,614.49,,142,
97054,,,555.73,50,
97055,369,,500,409,150
97056,,50,,1066.7,808
97058,3100,96.85,1400,1750.16,4220
97060,,857.21,,3556.2,3738.03
97062,1395,1785,1500,1484,1597.95
97064,,,,194,
97067,250,,,933.7,75
97068,1365,6304.58,1985.34,4844.43,3297.95
97070,500,485,25,2467.7,717.72
97071,,245,350,304.5,40
97074,,,,752,
97078,32,25,,1664,116
97080,181,571.63,,4393.8,475
97086,250,600,1379.41,2642.69,1909.54
97089,1300,94.53,,160.7,350
97101,345,500,125,,1483
97103,570.5,460,,2186.7,2036.56
97106,,,,555,486.5
97108,,,225,,
97109,,,,367.5,
97110,,,1948.58,257,649.15
97111,,1250,,20,450
97113,167,,400,331,1326.95
97114,,,,,200
97115,,350,25,747.6,
97116,49,100,600,1534.5,920
97119,,,473.63,406,675
97123,100,857.63,1934.71,3855.06,1677.06
97124,50,3951.78,673.71,1769.7,3206.29
97127,,,,161.7,
97128,573,1079,230,3887.26,2466.29
97130,,25,375,287,
97131,,,,442,675
97132,,625,227.91,2362,1153.75
97133,,1000,,101,1059.89
97134,,,,54,
97136,500,,275,748.64,100
97137,,,,,300
97138,,675,130,839,450
97140,,,1611.6,1815.66,1584.71
97141,,,,453.36,
97145,,,,,100
97146,,,485,,181
97147,,,,27,
97148,,,,1164.96,
97149,,615,,,
97201,4700,4505.5,1321.61,2999.11,6992.99
97202,1019,8116.99,5285.58,16321.02,17919.57
97203,2800,2804.34,419,6966.27,4734.11
97204,,541,,3256.21,950
97205,250,14552.65,2310.22,2278.11,2859.74
97206,125,1781,1022,8516.42,10144.82
97207,,,,227,681.23
97208,,500,,101,500
97209,2174,18780.55,5532.5,9272.4,10960.18
97210,1739.92,18042.17,3000,5815,15836.49
97211,100,1928,2075.8,11933.1,11379.1
97212,375,10168.26,4739.27,13597.76,12126.77
97213,,1645.13,1054,4897.5,7868.63
97214,3054,4895.94,2115,18236.65,10543.91
97215,50,7189.65,2848.92,12737.19,10796.34
97216,,,,4944.4,1224.58
97217,200,2002.13,3114.53,7392.35,14394.65
97218,,,828.74,1720.24,1506
97219,2365,16787.28,4959.41,15366.83,20483.54
97220,,275,1572,5711.88,1440.5
97221,1510,3553.3,3920,6686.9,3306.89
97222,265,1805,124,4576.5,6056.74
97223,600,1953,1719,3715.7,5897.8
97224,,2477.2,209,1291.4,4176.4
97225,196,6834.22,1780,4492.76,5058.92
97227,,1885,,2864.6,1925
97228,,936.08,250,,60
97229,750,3861.38,4727.84,8101.97,7105.86
97230,300,2017,125,3555.61,1240.02
97231,,5470,361,1780,5547.45
97232,625,4938.31,2830.98,5116.46,5735.15
97233,505,75,75,2653.81,463
97236,,,,2271.54,300
97238,,,55,,
97239,1206,9432.94,1875,5904.46,7746.87
97240,2800,,,222.7,
97251,,236.65,,100,
97266,,222,,1311.11,450
97267,75,2288,275,3070.6,3536
97268,,,,,904.33
97269,,185,,,
97280,,,,987.8,65
97281,,1000,,,
97282,,,,,142.4
97283,,,,50,
97286,,,,95,
97292,,185.33,,,200
97293,,,,652,466.39
97294,,,,,78
97296,3800,,,,
97301,150,550,200,2115.46,4913.03
97302,120,1720,770.2,6114.9,2143.84
97303,,496,262.84,1037.7,1782
97304,1640,572.25,1106.2,4682.23,3248.67
97305,,,340,1379.7,678.13
97306,100,850,715,3078.06,1781.28
97308,,,,,180
97309,,,,,75
97317,65,,385,538.63,554
97321,500,1862.43,1050.58,2436.1,1326
97322,,343,1112.83,327,2515.46
97324,,,,1180.36,
97325,,,,329,
97326,,,,100,85
97327,,,,24,
97330,1604.5,2983.9,4531.71,9621.72,13934.21
97331,,,,272,
97333,,225,1470.74,5666.9,3838.85
97338,84,184.33,75,4508.3,422.01
97339,,200,,531,220
97341,,,,57,1675
97344,,,,54,
97346,,,,244.5,
97347,,,,358,
97348,,,,217,
97351,,,200,157.7,261.03
97355,,,140.78,713.7,816.97
97357,,,200,162,
97360,17,,,,300
97361,,135,,1361,250
97362,,,,,400
97365,255,770.88,,1600.64,1348.92
97367,300,38.2,,130,186
97368,,,,54,500
97369,,,,27,
97370,800,225,,627,206
97374,,,,60,
97375,,960,,53,930
97377,165,,,200,
97378,,,,,75
97381,121,750,300,1612.1,2196.32
97383,,191.32,,,40
97385,,,,,110
97386,48,,,525,
97388,,,1000,215,
97390,,,,149.3,1230
97391,,,,54,312.7
97394,,,219.09,350.8,1307.49
97401,66,6438,1522.07,11740.86,5000.07
97402,,1210.73,388.9,5560,3340
97403,,3206.5,1440,5139.04,5542.78
97404,83,1215,358,6649.72,1964.5
97405,2163,4418.47,5275.62,14384.54,19289.6
97408,1045,730.25,185,518,1684.2
97410,,,,527,
97411,133,544.23,243.33,614.4,
97415,250,3075,,227,873.45
97419,,,,83.7,
97420,20,,,1061,368.71
97423,,,,250,
97424,,824.65,100,2258.4,863
97426,350,100,100,146.05,308
97431,,,,1966,
97434,,161.93,,,
97437,32,,,250,953.67
97438,,,,250,700
97439,190,,540,697,6138.72
97440,,,,400,
97444,,,250,,1038.5
97448,,500,,81,75
97449,,,,720.15,
97450,,,,27,
97452,,,,1156,150
97453,,,,,606.39
97454,,250,,27,
97455,,,,310.4,100
97456,,100,,27,
97457,14,,,,
97458,,,,750,100
97459,,100,,731,1128.2
97465,,,150,60,951.92
97467,,,,,750
97469,,,,,200
97470,,,,815.26,100
97471,26.05,250,8525,400,800
97475,,,,175,196
97477,,281.5,407,3313.81,1357.39
97478,,189.41,2800,3686.8,393
97479,,,,464.14,
97486,,,,50,
97487,,200,200,816.11,419.33
97489,,100,,850,
97490,,,,9,
97493,,,,500,
97495,199,,225,622.7,650
97496,,,,475.9,700
97497,,,,52,
97498,,,,977.5,
97499,,,,3510,
97501,69,879,,4635.8,555
97502,,,,489,200
97503,481,,,27,
97504,,1853,828.29,4932.5,4118.03
97520,2166,13875.44,4293.58,18049.83,16607.78
97523,225,550,1275,927,1775
97524,825,50,,958.1,
97525,,,155,81,351.92
97526,310,,136,997.1,1594.69
97527,188,3435,400,6661.31,3591
97530,175,1495,,4257.7,513
97532,,,,147,
97533,,,,680.9,250
97534,,,,500,
97535,,,,210,
97537,,,139,1441.16,250
97538,,,65,27,
97539,,298.45,,,200
97540,500,1105,50,2292.8,1665
97543,,250,250,,500
97544,,,,7357,835
97601,80,,,1861.2,
97603,73,,,505.9,
97626,,,,162,
97630,,,,497.2,
97701,,1163.06,1200,3516.47,913.5
97702,1028,3771.65,1554.11,5779.15,5219.47
97703,1336,2886.65,1300,3121.9,9553.47
97707,1400,285,375,215.5,600
97708,,,,234.4,750
97709,,,,50,95
97734,,,,,90
97739,,,1400,280.9,
97741,,,,648.24,265
97754,,,,77,
97756,150,686,600,3641.1,1500
97759,2505,345,150,,861.39
97760,,,250,655,1750.5
97801,319,350,,50,
97814,,1500,700,70,263
97820,,,,975.6,
97823,,28,,,
97824,,,,150,
97828,500,,550,500,500
97830,,,,250,
97834,,,,,100
97838,508,,150,369.1,
97844,,,,250,
97845,,31,,,
97846,,,,124,125
97850,,,,1441,310
97857,,,440,200,
97862,,,,248.4,
97867,,,,200,
97883,,,250,,
97914,,128,,413.2,
97989,200,,,,
98001,30,100,625.12,2112.8,470
98002,490,743,,1726.66,1264.33
98003,,413.06,286,1365.34,659
98004,44198,12626.57,35407.1,10162.3,24194.14
98005,5449.45,6244.5,4183.62,7188.8,5976.09
98006,9068,2201,8998.17,6895.24,6058.59
98007,2450,650,1583.6,4698.5,5037.79
98008,1866,6691,4764.28,2587.75,4668.29
98009,3400,5938.82,5675,1383.95,5400
98010,,,50,,35
98011,250,60,620,6732.88,4506.86
98012,375,1275.97,1647,4074.37,3409.35
98014,5600,325,1030,214,325
98015,,,2855,285,1031
98019,2800,525,355,2042.4,2088.97
98020,1835,4349.05,443,5595.86,5738.17
98021,410,2360.7,150,3277.51,2320.08
98022,50,121,175,1016.6,300
98023,816,141.5,550,3803.2,1919.42
98024,,400,230,69.7,1250
98026,1376,2445,1121.74,3222.3,4705.03
98027,12525,1867.94,7189.28,3132.83,2674.33
98028,145,3234.47,762,5810.3,3394.08
98029,8750,3200.82,4551.7,5470.7,2698.79
98030,100,34,250,5994.7,10539.42
98031,,425,92,2158.26,710
98032,50,425,45,2441,1420.33
98033,12913.58,18084.59,14883.66,9664.08,21152.03
98034,3300,3698.64,2351.66,9704.15,12509.55
98036,902,1600,25,6492.7,1472
98037,200,373,1175,5284.17,1690.86
98038,94,1270.18,,1234,747
98039,30000,7186.07,21025.06,200,2000
98040,40641,24424.96,21325.7,5833.99,10577.06
98041,1000,,,,
98042,3020,1990,90,4902.6,2828.79
98043,1000,1518.64,1249.32,4808.6,1426.37
98045,275,1035,215,3448.7,1000
98046,,,,202.5,1934.51
98050,,,250,,800
98051,,50,,423.8,173
98052,300,3272.73,3126,27242.52,10100.98
98053,1500,4211.17,1924.11,1182.44,1986.77
98055,,1460.82,,1554.96,725
98056,3102.25,490,725,1868.25,1847.67
98057,,156.89,3475.13,4534.4,451.5
98058,895,1398.2,805,3067.86,6050
98059,5600,2337.1,1816.62,4441.14,1516.66
98061,,350,250,600,225
98062,,700,,,
98065,433,2048,300,1022,550
98070,1600,9889.35,6691.35,12046.86,8736.92
98071,,,,104,
98072,,1461.39,1410,7173.87,6685.78
98073,,,314.1,,
98074,8606,10091.54,3248.53,1854.8,1735.2
98075,5700,2725,4897,1826.7,1357.2
98077,3383,4924.75,2870.61,2197.1,3818.98
98082,260,10,,263.2,
98083,250,250,200,1843,
98087,100,591.01,267,1626.16,628.2
98092,650.5,250,1572.36,2125.4,810.28
98093,,,50,375,
98101,25780,24358.93,12505,5391.11,19497.14
98102,23754,21538.6,10023.91,23449.75,23982.11
98103,16168,19465.31,14691.75,39458.38,45330.5
98104,21104,5495.73,10930,9550.17,9314.33
98105,22570,19300,13906.26,15389.29,24199.62
98106,790,4285.07,1031.82,4134.77,2360.83
98107,2370,13842.7,9185,30370.93,23415.05
98108,90,3028.45,1139.12,6275.4,2499.32
98109,15168.5,14516.09,12586.24,13243.8,14116.91
98110,12342.5,13724.79,10089.92,20930.9,26819.2
98111,,,,,600
98112,64160,67387.05,29763.88,12675.52,45555.88
98113,,,,200,
98114,,,602.69,,
98115,7655,25945.39,16664.55,25985,38348.75
98116,16450,9271,3654.39,6133.86,10207.76
98117,9950,15229.92,12962.94,11258.67,26914.48
98118,4050,8481.42,8574.48,16571.01,18769.57
98119,25327,24601.79,28093.9,14319.94,17670.96
98121,12375,11113.08,13142.92,7818.73,13693.61
98122,15507,30742.1,23408.98,25369.09,27815.55
98124,250,1250,250,922,500
98125,1231,2381.96,5100.54,11336.15,15236.86
98126,8900,7634.61,1649.41,2418.06,10743.57
98127,2800,2800,,,250
98133,825,8305.37,3639.96,8991.17,6247.38
98134,,550,400,1627.09,50
98135,21,,,,
98136,6466,6556.93,10031,3335.6,5624.61
98139,,,,351.9,
98141,,,,,300
98144,3398,16557.1,8739.63,10253.09,24968.45
98145,,,,167,
98146,49,2200,2464,2309.86,4880.88
98148,75,1100,1421.45,421.82,203
98153,,,,100,
98154,,,,50,
98155,3448,4134.17,3110,8017.16,7287.74
98158,,,,30,
98161,,,,900,
98164,863,100,,101,250
98166,189,5384.53,4270.22,3576.9,2185.04
98168,344,475,,4175.56,1785.4
98174,,104.93,,,
98177,15892.03,17489.65,4967,2881.7,13108.4
98178,1250,651.16,700,1354.9,1010
98188,,200,1283.02,1098.2,924
98195,,,,3070.09,
98198,,1556.48,750,1419,1283.53
98199,10556,7907.67,10418.18,5180.47,8798.98
98201,400,944.57,2389.39,4815.14,2851.59
98203,1630,881.32,,3563.26,1583
98204,850,2800,418.03,4522.8,
98206,,,,267.3,235
98208,185,3568,1493.73,6117.6,1906
98213,,,,100,
98221,1481,614.79,1205.71,3761.7,3295.2
98223,146,455.97,175,1983,1498.09
98224,,559.27,,,
98225,718,7480.85,4937.71,13398.82,13558
98226,840,2398.71,800,5728.86,3600.5
98227,250,238,,1046.01,198
98228,270,,,50,376.49
98229,1400,1590.91,2341.33,6552.5,5303.5
98230,320,1345,130,1837.18,225
98231,,,,270,500
98232,,,380,54,1164.83
98233,65,,270,452.2,75
98235,,,,146.9,
98236,58,1170.28,492.5,2500.1,500
98237,,25,,27,
98238,,,,,500
98239,570,1750,640,375,2950
98240,,,,50,
98241,600,,,965.2,
98243,,,325,26.8,810
98244,,500,250,686.04,799.61
98245,537,1150.79,,2070.4,3543.7
98247,,25,,658.1,
98248,206,612.32,200,2082,1061.5
98249,779,435.5,800,1391.16,3870.56
98250,616,1487.81,1560.09,3403.4,5297.7
98251,,206.08,,14.7,600
98252,,1754.83,,501.65,
98253,,25,1225,,1800
98257,,978,400,2065,573.67
98258,50,1468.51,921.22,2976.56,1244.03
98260,2800,2385,2457.6,2891.36,3637.11
98261,,3126.48,347,2421.15,575
98262,,995,,1508.4,175
98264,,,384.5,2718,1265
98266,,,,,550
98270,50,,,1585.49,1150
98271,350,135,110,4354.3,1543.03
98272,470.25,5558.17,1250,2732.7,532.03
98273,64,1050,215,1905.8,590.59
98274,,351.41,1055.87,5905,
98275,1683,715.75,500,1829.9,1850.72
98277,100,1050,1030,1808.9,2416.43
98279,670,25,,1291,1625.29
98280,,250,250,,500
98281,,,,560,150
98282,2800,512.88,700,1455.4,1485.5
98284,280,,,694.64,929
98287,,,,108,
98290,,6780.44,1000,5434.08,5558.23
98291,,540,,270.5,710
98292,300,114,,3380.2,1942.03
98294,,150,,896,
98296,810,515.81,250,2199,70
98297,,,,77,
98303,,,,400,100
98304,,196.97,,,
98310,42,30,,1891,
98311,,57,,953.21,
98312,100,25,,2198.5,2904.79
98315,,,,154.3,
98320,,,,202,
98321,,,,826,
98324,,100,,,
98325,,,,1578.16,
98327,,,105,,150
98328,,210,189,856,
98329,,,,1493.3,741.39
98330,,,,50,
98331,,,,127,
98332,323,2589.67,422,1816.7,575
98333,,200,,319.4,460
98335,1165,5193.69,3767,3704.61,1201
98336,,,,274.7,235
98337,,254.91,475.2,957.26,1458.48
98338,,400,25,329.7,175
98339,,100,350,3993.1,188
98340,50,,350.14,437.4,1163.2
98345,,,,250,150
98346,,1031.46,235,2065.3,3098
98349,,160,105,1620,105
98354,,,,430.8,
